id,listing_url,name,description,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
610424319718915976,https://www.airbnb.com/rooms/610424319718915976,Rental unit in Munich · 3 bedrooms · 3 beds · 1 bath,,2298686,Marco,2012-05-05,"Munich, Germany",,,,f,,1,3,f,,Schwabing-Freimann,48.16309,11.58492,Entire rental unit,Entire home/apt,4,1 bath,3,,7,50,1,2022-07-18,2022-07-18,4.0,4.0,4.0,4.0,5.0,5.0,3.0,f,1,1,0,0,0.06
676151236210636234,https://www.airbnb.com/rooms/676151236210636234,Rental unit in Munich · 2 bedrooms · 2 beds · 2 baths,,177199743,Elke,2018-03-07,"Berlin, Germany",,,,f,,1,1,t,,Milbertshofen-Am Hart,48.19825,11.57561,Entire rental unit,Entire home/apt,3,2 baths,2,,60,180,0,,,,,,,,,,f,1,1,0,0,
657017270424593086,https://www.airbnb.com/rooms/657017270424593086,Loft in Munich · ★4.60 · 1 bedroom · 1 bed · 1 private bath,,64908707,Julian,2016-03-29,"Munich, Germany",within a few hours,100%,56%,f,,1,2,t,,Altstadt-Lehel,48.13264,11.57025,Private room in loft,Private room,1,1 private bath,1,$236.00,1,4,10,2022-09-22,2023-10-12,4.6,4.6,4.8,5.0,4.9,4.9,4.3,f,1,0,1,0,0.65
694909967851566981,https://www.airbnb.com/rooms/694909967851566981,Rental unit in Munich · ★4.75 · 1 bedroom · 1 bed · 1 private bath,,404377276,Prudhvi Sainath Reddy,2021-05-30,"Munich, Germany",,,,f,,1,1,t,,Hadern,48.12396,11.49283,Private room in rental unit,Private room,2,1 private bath,1,,1,365,4,2022-09-18,2022-10-02,4.75,4.75,4.75,5.0,5.0,4.5,4.75,t,1,0,1,0,0.26
720220497389461843,https://www.airbnb.com/rooms/720220497389461843,Rental unit in Munich · 1 bedroom · 1 bed · 2 baths,,2728851,Marisol,2012-06-24,"Munich, Germany",,,,f,,1,1,t,"Munich, Bayern, Germany",Schwabing-West,48.16072,11.57217,Entire rental unit,Entire home/apt,2,2 baths,1,,22,365,1,2022-10-02,2022-10-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.07
704730786373459167,https://www.airbnb.com/rooms/704730786373459167,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,477329293,Igor,2022-08-30,,,,100%,f,,1,1,t,,Schwabing-Freimann,48.1954,11.6135,Entire rental unit,Entire home/apt,2,1 bath,1,,2,7,5,2022-09-05,2023-01-02,5.0,5.0,5.0,4.8,5.0,4.8,5.0,t,1,1,0,0,0.31
705855035139956476,https://www.airbnb.com/rooms/705855035139956476,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,36461566,Thomas,2015-06-22,,within a day,96%,46%,f,Sendling,3,5,t,,Sendling,48.11817,11.54408,Entire rental unit,Entire home/apt,1,1 bath,1,,3,365,2,2022-09-10,2023-01-14,4.5,4.5,4.0,5.0,5.0,4.5,4.5,f,3,3,0,0,0.13
964581311560923243,https://www.airbnb.com/rooms/964581311560923243,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,533522057,Felix,2023-08-23,"Munich, Germany",,,100%,f,,1,1,t,"Munich, Bayern, Germany",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10212,11.5451,Private room in rental unit,Private room,2,1 shared bath,1,$325.00,2,365,4,2023-09-06,2023-10-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,1.07
51425992,https://www.airbnb.com/rooms/51425992,Rental unit in Munich · ★4.33 · 1 bedroom · 2 beds · 1 bath,,416114195,Amine,2021-07-31,"Munich, Germany",within a day,100%,50%,f,,1,1,t,,Schwabing-Freimann,48.17439,11.5855,Entire rental unit,Entire home/apt,3,1 bath,2,$130.00,6,14,6,2021-09-05,2023-07-31,4.33,4.67,4.0,4.83,5.0,4.83,4.33,f,1,1,0,0,0.21
9508546,https://www.airbnb.com/rooms/9508546,Rental unit in Munich · ★4.70 · 1 bedroom · 4 beds · 1 shared bath,,2386578,Chris,2012-05-16,"Munich, Germany",within a few hours,100%,62%,f,Berg am Laim,4,6,t,"Munich, Bayern, Germany",Berg am Laim,48.12881,11.61758,Private room in rental unit,Private room,2,1 shared bath,4,$59.00,7,180,10,2016-01-19,2022-05-31,4.7,4.6,4.5,4.8,4.9,4.3,4.5,f,2,1,1,0,0.10
1010188883821817452,https://www.airbnb.com/rooms/1010188883821817452,Rental unit in Munich · ★New · 1 bedroom · 1 bed · 1 bath,,52552076,Joe,2015-12-28,Germany,within an hour,100%,,f,,1,1,t,,Berg am Laim,48.12610233508975,11.628480937812448,Private room in rental unit,Private room,2,1 bath,1,$80.00,1,90,0,,,,,,,,,,f,1,0,1,0,
11322652,https://www.airbnb.com/rooms/11322652,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,,46760949,Katrin,2015-10-17,"Munich, Germany",,,50%,f,,1,1,t,"Munich, BY, Germany",Bogenhausen,48.16809,11.63148,Entire rental unit,Entire home/apt,2,1 bath,2,,4,1125,1,2023-10-03,2023-10-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.35
20118598,https://www.airbnb.com/rooms/20118598,Rental unit in Munich · ★4.96 · 3 bedrooms · 3 beds · 1 bath,,15551982,Annette,2014-05-15,"Munich, Germany",,,100%,f,,2,2,t,"Munich, Bayern, Germany",Au-Haidhausen,48.12278,11.57074,Entire rental unit,Entire home/apt,6,1 bath,3,,1,1125,25,2017-09-09,2023-09-08,4.96,5.0,4.92,4.96,5.0,5.0,4.68,t,1,1,0,0,0.33
24509111,https://www.airbnb.com/rooms/24509111,Rental unit in Munich · ★4.86 · 1 bedroom · 1 bed · 1 bath,,65086208,Daniela,2016-03-30,"Upper Austria, Austria",within a day,100%,50%,f,,1,1,t,,Feldmoching-Hasenbergl,48.19987,11.53546,Entire rental unit,Entire home/apt,2,1 bath,1,,20,45,7,2022-06-30,2023-10-01,4.86,4.57,4.86,5.0,5.0,4.43,4.71,f,1,1,0,0,0.39
243209,https://www.airbnb.com/rooms/243209,Home in Munich · 3 bedrooms · 1 bed · 1 bath,,1040938,Ingrid,2011-08-30,,,,,f,Sendling - Westpark,1,1,f,,Sendling-Westpark,48.11019,11.50695,Entire home,Entire home/apt,4,1 bath,1,$90.00,360,365,0,,,,,,,,,,f,1,1,0,0,
986164701641650703,https://www.airbnb.com/rooms/986164701641650703,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,339893777,Christin,2020-03-02,,a few days or more,40%,20%,f,,1,1,t,,Maxvorstadt,48.15448,11.5594,Private room in rental unit,Private room,2,1 bath,1,$100.00,1,365,0,,,,,,,,,,f,1,0,1,0,
28355196,https://www.airbnb.com/rooms/28355196,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,,214090056,Lennart,2018-09-07,"Munich, Germany",,,,f,Schwabing - West,1,1,t,,Schwabing-West,48.16084,11.57641,Private room in rental unit,Private room,3,1.5 shared baths,1,"$1,000.00",1,1125,2,2018-09-29,2018-09-30,3.0,4.5,4.0,3.0,3.5,5.0,3.5,f,1,0,1,0,0.03
50439135,https://www.airbnb.com/rooms/50439135,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,104669678,Thea,2016-11-21,"Munich, Germany",,,50%,f,,1,1,t,"Munich, Bayern, Germany",Ludwigsvorstadt-Isarvorstadt,48.130186365765184,11.555302481532065,Entire rental unit,Entire home/apt,2,1 bath,1,,4,32,5,2023-08-01,2023-09-27,5.0,5.0,5.0,5.0,5.0,4.8,4.8,f,1,1,0,0,1.01
954897647222208020,https://www.airbnb.com/rooms/954897647222208020,Bed and breakfast in Munich · 1 bedroom · 1 bed,,531027363,Sajad,2023-08-10,,a few days or more,0%,9%,f,,1,1,t,,Hadern,48.11091,11.47798,Shared room in bed and breakfast,Shared room,1,,1,$20.00,1,3,0,,,,,,,,,,f,1,0,0,1,
670686350793482345,https://www.airbnb.com/rooms/670686350793482345,Rental unit in Munich · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,,151432482,Karen,2017-09-20,Germany,within an hour,100%,93%,f,,1,3,t,,Laim,48.14163184016196,11.516586035534683,Private room in rental unit,Private room,2,1 shared bath,1,$54.00,1,120,46,2022-07-27,2023-12-16,4.91,4.93,4.89,4.91,4.93,4.78,4.8,f,1,0,1,0,2.66
982657499550592837,https://www.airbnb.com/rooms/982657499550592837,Rental unit in Munich · ★4.56 · 1 bedroom · 1 bed · 1.5 shared baths,,537586711,Manuel,2023-09-17,"Pfeffenhausen, Germany",within an hour,100%,93%,f,,1,1,t,,Moosach,48.1774,11.4944,Private room in rental unit,Private room,2,1.5 shared baths,1,$62.00,1,1125,9,2023-09-23,2023-10-29,4.56,4.78,4.89,4.67,4.89,4.44,4.33,f,1,0,1,0,2.84
655420743091208524,https://www.airbnb.com/rooms/655420743091208524,Home in Munich · ★4.97 · 2 bedrooms · 2 beds · 1 shared bath,,402177588,Markus,2021-05-18,"Munich, Germany",within a few hours,100%,94%,t,,2,2,t,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08611,11.5153,Private room in home,Private room,2,1 shared bath,2,$588.00,2,30,32,2022-09-17,2023-12-10,4.97,4.94,5.0,5.0,5.0,4.78,4.91,f,2,0,2,0,2.06
11810642,https://www.airbnb.com/rooms/11810642,Rental unit in Munich · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,,28444885,Ariane,2015-02-27,"Munich, Germany",within a day,75%,70%,f,Untergiesing - Harlaching,2,2,t,,Untergiesing-Harlaching,48.11785,11.56901,Private room in rental unit,Private room,2,1 shared bath,1,$152.00,1,1125,64,2016-04-17,2023-10-29,4.84,4.79,4.7,4.9,4.95,4.89,4.62,f,2,0,2,0,0.68
31793682,https://www.airbnb.com/rooms/31793682,Rental unit in Munich · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,,20259904,Philip,2014-08-19,"Munich, Germany",,,88%,t,Altstadt - Lehel,3,6,t,"Munich, Bayern, Germany",Altstadt-Lehel,48.138362524356914,11.573088197073005,Private room in rental unit,Private room,4,1 shared bath,1,$90.00,2,1125,78,2019-01-31,2023-08-17,4.77,4.88,4.55,4.92,4.9,4.99,4.71,f,1,0,1,0,1.31
38635058,https://www.airbnb.com/rooms/38635058,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 1 bath,,4476429,Amit,2012-12-23,"Munich, Germany",,,,f,Nymphenburg,1,3,t,"Munich, Bayern, Germany",Neuhausen-Nymphenburg,48.14664,11.51506,Entire rental unit,Entire home/apt,4,1 bath,2,,5,1125,7,2019-10-03,2021-02-27,5.0,5.0,4.86,5.0,5.0,4.86,4.86,f,1,1,0,0,0.14
38637476,https://www.airbnb.com/rooms/38637476,Condo in Munich · Studio · 1 bed · 1 bath,,294576531,Ayman,2019-09-13,,,,100%,f,Thalkirchen - Obersendling - Forstenried - Fürstenried - Solin,1,2,f,"Munich, Bayern, Germany",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09498,11.53057,Entire condo,Entire home/apt,3,1 bath,1,$300.00,1,18,0,,,,,,,,,,f,1,1,0,0,
42533152,https://www.airbnb.com/rooms/42533152,Rental unit in Munich · ★4.94 · 1 bedroom · 1 bed · 1 bath,,108757065,Oliver,2016-12-27,"Munich, Germany",within an hour,100%,100%,f,,2,2,t,,Ludwigsvorstadt-Isarvorstadt,48.136478424072266,11.562747955322266,Entire rental unit,Entire home/apt,3,1 bath,1,$120.00,7,1125,17,2020-03-11,2023-10-31,4.94,4.88,4.65,5.0,5.0,4.76,4.82,t,2,2,0,0,0.37
42536669,https://www.airbnb.com/rooms/42536669,Rental unit in Munich · ★4.89 · 1 bedroom · 1 bed · 1 bath,,338799603,Matthias,2020-02-25,,,,41%,f,,1,1,t,"Munich, Bayern, Germany",Laim,48.1314,11.50227,Entire rental unit,Entire home/apt,2,1 bath,1,,4,1125,19,2020-06-24,2023-09-26,4.89,4.89,4.68,4.95,4.89,4.84,4.79,f,1,1,0,0,0.44
38818369,https://www.airbnb.com/rooms/38818369,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,16984083,Sarah,2014-06-19,"Munich, Germany",,,,f,Parkstadt,1,2,t,"Munich, Bayern, Germany",Bogenhausen,48.13925,11.61609,Entire rental unit,Entire home/apt,3,1 bath,1,$280.00,1,8,5,2019-10-06,2019-12-17,5.0,5.0,5.0,4.8,5.0,5.0,4.6,f,1,1,0,0,0.10
45042922,https://www.airbnb.com/rooms/45042922,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,6956697,Friederike,2013-06-17,"Munich, Germany",,,,f,,1,3,t,,Au-Haidhausen,48.13173,11.59565,Entire rental unit,Entire home/apt,2,1 bath,1,,2,7,1,2020-09-06,2020-09-06,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.02
33674320,https://www.airbnb.com/rooms/33674320,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,224119696,Pietro,2018-11-04,"Munich, Germany",,,,f,,1,2,f,,Altstadt-Lehel,48.13241,11.57179,Entire rental unit,Entire home/apt,2,1 bath,1,$170.00,30,1125,1,2022-05-29,2022-05-29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,f,1,1,0,0,0.05
39988572,https://www.airbnb.com/rooms/39988572,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,308326363,Laurin,2019-11-09,,,,,f,Neuhausen,1,1,t,"Munich, Bayern, Germany",Neuhausen-Nymphenburg,48.15913,11.53752,Entire rental unit,Entire home/apt,2,1 bath,1,,1,1125,14,2019-11-15,2022-10-02,5.0,5.0,5.0,5.0,5.0,4.93,4.93,f,1,1,0,0,0.28
50834663,https://www.airbnb.com/rooms/50834663,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,365457264,Josefine,2020-09-01,"Munich, Germany",,,,f,,1,1,t,,Ludwigsvorstadt-Isarvorstadt,48.13179,11.58232,Entire rental unit,Entire home/apt,2,1 bath,1,$40.00,7,365,4,2021-08-16,2022-05-23,5.0,5.0,5.0,4.75,5.0,5.0,5.0,f,1,1,0,0,0.14
43692114,https://www.airbnb.com/rooms/43692114,Rental unit in Munich · Studio · 1 bath,,334662464,Timo,2020-02-09,"Munich, Germany",,,,f,,1,1,t,"Munich, Bayern, Germany",Au-Haidhausen,48.1371,11.61608,Entire rental unit,Entire home/apt,1,1 bath,,,180,1125,1,2020-07-11,2020-07-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.02
588269773646268706,https://www.airbnb.com/rooms/588269773646268706,Townhouse in Munich · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,,240649275,Vroni,2019-02-02,"Munich, Germany",within a day,75%,53%,f,,1,1,t,"Munich, Bayern, Germany",Ramersdorf-Perlach,48.11448,11.61267,Entire townhouse,Entire home/apt,4,1.5 baths,2,,5,1125,4,2022-09-07,2023-08-27,5.0,5.0,5.0,4.75,5.0,5.0,5.0,f,1,1,0,0,0.25
599910428875068081,https://www.airbnb.com/rooms/599910428875068081,Rental unit in Munich · 1 bedroom · 1 bed · 2 shared baths,,269500261,Naman,2019-06-18,"Munich, Germany",within an hour,100%,100%,f,,1,1,t,,Berg am Laim,48.12627,11.61975,Private room in rental unit,Private room,1,2 shared baths,1,$35.00,2,365,2,2022-09-11,2022-10-03,5.0,5.0,5.0,5.0,5.0,4.5,5.0,f,1,0,1,0,0.13
1009902883873624183,https://www.airbnb.com/rooms/1009902883873624183,Home in Munich · ★New · 1 bedroom · 1 bed · 1 bath,,47835292,Sami,2015-10-31,"Munich, Germany",within an hour,100%,100%,f,,2,3,t,,Pasing-Obermenzing,48.145495473412055,11.452677559619879,Private room in home,Private room,2,1 bath,1,$70.00,1,365,2,2023-11-29,2023-11-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,2
673873298292020366,https://www.airbnb.com/rooms/673873298292020366,Rental unit in Munich · 2 bedrooms · 4 beds · 1 bath,,156550298,Anne,2017-10-28,"Munich, Germany",,,,f,,1,1,t,,Schwanthalerhöhe,48.13655989999999,11.5406383,Entire rental unit,Entire home/apt,6,1 bath,4,,1,7,1,2022-09-12,2022-09-12,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,1,0,0,0.06
640152136135315606,https://www.airbnb.com/rooms/640152136135315606,Rental unit in Munich · ★4.94 · 1 bedroom · 1 bed · 1 bath,,68202172,Ann-Marie,2016-04-21,"Munich, Germany",within a few hours,100%,44%,t,,1,1,t,"Munich, Bayern, Germany",Bogenhausen,48.14028,11.61627,Entire rental unit,Entire home/apt,2,1 bath,1,$79.00,2,365,16,2022-07-17,2023-09-16,4.94,5.0,4.88,5.0,5.0,4.56,4.75,f,1,1,0,0,0.91
640980906458471830,https://www.airbnb.com/rooms/640980906458471830,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,45957117,Mariolina,2015-10-07,"Munich, Germany",,,44%,f,,1,1,t,,Milbertshofen-Am Hart,48.20171,11.56471,Entire rental unit,Entire home/apt,3,1 bath,1,,5,30,5,2022-11-19,2023-09-08,5.0,4.8,5.0,5.0,4.8,4.6,5.0,f,1,1,0,0,0.37
674245925729968049,https://www.airbnb.com/rooms/674245925729968049,Rental unit in Munich · ★4.75 · 2 bedrooms · 2 beds · 2 baths,,408929283,Mirco,2021-06-24,"Munich, Germany",within an hour,100%,100%,f,,1,1,t,"Munich, Bayern, Germany",Ludwigsvorstadt-Isarvorstadt,48.14047,11.55237,Entire rental unit,Entire home/apt,4,2 baths,2,,2,365,4,2022-08-22,2023-10-05,4.75,4.75,4.5,5.0,5.0,4.5,5.0,f,1,1,0,0,0.24
647864644519742051,https://www.airbnb.com/rooms/647864644519742051,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,252856574,Alba,2019-04-02,"Munich, Germany",,,,f,,1,1,t,,Neuhausen-Nymphenburg,48.15519,11.53684,Entire rental unit,Entire home/apt,3,1 bath,1,,1,365,1,2022-09-25,2022-09-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.07
660484402771550574,https://www.airbnb.com/rooms/660484402771550574,Condo in Munich · 2 bedrooms · 3 beds · 1.5 baths,,34967128,Alina,2015-06-04,"Munich, Germany",within a day,67%,22%,f,,4,6,t,,Au-Haidhausen,48.1199468,11.5736244,Entire condo,Entire home/apt,5,1.5 baths,3,,2,365,1,2022-10-01,2022-10-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,3,1,0,0.07
663756765106175620,https://www.airbnb.com/rooms/663756765106175620,Rental unit in Munich · ★4.80 · 1 bedroom · 2 beds · 1 bath,,80765886,Marcello,2016-06-29,"Munich, Germany",,,80%,f,,1,2,t,,Au-Haidhausen,48.12948,11.59473,Entire rental unit,Entire home/apt,4,1 bath,2,,3,365,5,2022-10-02,2022-12-28,4.8,4.6,4.4,5.0,4.8,5.0,4.8,f,1,1,0,0,0.33
738937228238961687,https://www.airbnb.com/rooms/738937228238961687,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,,403933978,Zvonimir,2021-05-28,,,,0%,f,,1,1,f,,Au-Haidhausen,48.12607,11.58763,Private room in rental unit,Private room,1,1 shared bath,1,$99.00,1,5,0,,,,,,,,,,f,1,0,1,0,
671463182621039323,https://www.airbnb.com/rooms/671463182621039323,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,,469589691,Michael,2022-07-15,"Munich, Germany",within a day,100%,57%,f,,1,1,t,,Ludwigsvorstadt-Isarvorstadt,48.12985637343303,11.572968545873088,Private room in rental unit,Private room,3,1 shared bath,2,$49.00,3,365,5,2022-09-09,2023-09-10,5.0,5.0,4.6,4.8,5.0,5.0,4.8,f,1,0,1,0,0.32
669954685462252421,https://www.airbnb.com/rooms/669954685462252421,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,,118984981,Mina,2017-03-03,"Munich, Germany",,,57%,f,,1,1,t,"Munich, Bayern, Germany",Pasing-Obermenzing,48.16434,11.48025,Entire rental unit,Entire home/apt,2,1 bath,1,$80.00,8,60,7,2022-08-18,2023-10-19,5.0,4.86,4.71,5.0,5.0,4.86,4.71,f,1,1,0,0,0.42
716433525815654667,https://www.airbnb.com/rooms/716433525815654667,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,,363663063,Jan,2020-08-21,"Butjadingen, Germany",,,,f,,2,2,t,,Maxvorstadt,48.1555,11.57132,Private room in rental unit,Private room,2,1 shared bath,1,,2,365,1,2022-10-02,2022-10-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.07
704974863060039109,https://www.airbnb.com/rooms/704974863060039109,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,98012951,Markus,2016-10-04,"Munich, Germany",within an hour,100%,75%,f,,1,4,t,"Munich, Bayern, Germany",Bogenhausen,48.14048,11.60989,Private room in rental unit,Private room,2,1 shared bath,1,$139.00,1,10,5,2022-09-18,2023-10-10,5.0,5.0,5.0,5.0,5.0,4.8,4.2,f,1,0,1,0,0.32
707379411677131351,https://www.airbnb.com/rooms/707379411677131351,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,,25321007,Celia,2014-12-28,"Munich, Germany",,,68%,t,,1,1,t,,Ramersdorf-Perlach,48.0884,11.64227,Private room in rental unit,Private room,2,1 shared bath,1,,1,20,12,2022-09-30,2023-09-16,5.0,5.0,4.92,5.0,5.0,4.92,4.83,f,1,0,1,0,0.79
718479708654824631,https://www.airbnb.com/rooms/718479708654824631,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,,18993483,Andreas,2014-07-27,"Munich, Germany",within an hour,100%,100%,f,,1,1,t,,Ludwigsvorstadt-Isarvorstadt,48.12505,11.57102,Entire rental unit,Entire home/apt,2,1 bath,1,,2,5,1,2023-10-12,2023-10-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.39
714425774675578660,https://www.airbnb.com/rooms/714425774675578660,Rental unit in Munich · Studio · 1 bed · 1 shared bath,,10616995,Eva,2013-12-14,"Munich, Germany",within an hour,100%,50%,f,,1,1,t,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09947,11.5132,Private room in rental unit,Private room,1,1 shared bath,1,,1,10,2,2023-09-27,2023-10-03,5.0,4.5,5.0,4.5,5.0,4.0,4.5,f,1,0,1,0,0.66
715904271284386572,https://www.airbnb.com/rooms/715904271284386572,Rental unit in Munich · 1 bedroom · 1 bed · 2 shared baths,,174317812,Laura,2018-02-20,"Munich, Germany",,,,f,,1,1,t,,Aubing-Lochhausen-Langwied,48.14773,11.41005,Private room in rental unit,Private room,4,2 shared baths,1,,1,4,1,2022-09-30,2022-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.07
716021267634260547,https://www.airbnb.com/rooms/716021267634260547,Condo in Munich · 1 bedroom · 4 beds · 1.5 shared baths,,205692170,Kathi,2018-07-28,"Neuching, Germany",,,,f,,1,1,t,"Munich, Bayern, Germany",Maxvorstadt,48.14728,11.57177,Private room in condo,Private room,2,1.5 shared baths,4,,1,4,1,2022-09-19,2022-09-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.06
9832841,https://www.airbnb.com/rooms/9832841,Condo in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,,11897312,Devaney,2014-02-03,"Munich, Germany",,,,f,Leblon,2,3,t,,Au-Haidhausen,48.12836,11.59721,Private room in condo,Private room,2,1.5 baths,1,$85.00,120,1125,20,2016-09-23,2020-01-31,5.0,5.0,5.0,5.0,5.0,5.0,4.95,f,1,0,1,0,0.23
697714789521141161,https://www.airbnb.com/rooms/697714789521141161,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,,87477245,Nicolai,2016-08-02,"Bremen, Germany",within a day,100%,64%,t,,3,4,t,,Ludwigsvorstadt-Isarvorstadt,48.1264376,11.5719018,Private room in rental unit,Private room,3,1 shared bath,2,,2,365,10,2022-08-28,2023-09-24,5.0,4.7,4.9,5.0,4.8,4.9,4.3,f,3,1,2,0,0.62
698978815470951228,https://www.airbnb.com/rooms/698978815470951228,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,,285604580,Itali,2019-08-14,Germany,,,100%,f,,4,5,t,,Ramersdorf-Perlach,48.10584,11.65637,Entire rental unit,Entire home/apt,2,1 bath,2,$99.00,2,10,0,,,,,,,,,,t,4,2,2,0,
719474940847403468,https://www.airbnb.com/rooms/719474940847403468,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,,19833699,Maxim,2014-08-11,"Munich, Germany",,,,f,,3,3,t,,Ludwigsvorstadt-Isarvorstadt,48.13666,11.55046,Private room in rental unit,Private room,2,1 shared bath,1,$220.00,1,365,0,,,,,,,,,,f,3,1,2,0,
763049583943724720,https://www.airbnb.com/rooms/763049583943724720,Rental unit in Munich · 1 bedroom · 2 beds · 1 bath,,87051326,Christina,2016-07-31,"Munich, Germany",within a day,80%,60%,f,,1,1,t,,Schwabing-West,48.16689,11.57401,Entire rental unit,Entire home/apt,2,1 bath,2,$87.00,14,40,1,2023-02-15,2023-02-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.10
768566969421369284,https://www.airbnb.com/rooms/768566969421369284,Rental unit in Munich · 3 bedrooms · 3 beds · 1 bath,,35702550,Agnes,2015-06-13,"Munich, Germany",within an hour,100%,,f,,2,2,t,,Neuhausen-Nymphenburg,48.1574,11.53294,Entire rental unit,Entire home/apt,4,1 bath,3,,122,183,0,,,,,,,,,,f,2,2,0,0,
